customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
7590-VHVEG,Female,0,No,Yes,3,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,No,Yes,Month-to-month,No,Bank transfer (automatic),39.99748763053722,3222.944948847501,Yes
7590-VHVEG,Female,0,No,No,4,Yes,No phone service,Fiber optic,No,Yes,Yes,No internet service,No,No internet service,One year,No,Mailed check,83.65441357310543,4201.849634722369,No
7590-VHVEG,Female,0,No,Yes,6,No,No phone service,No,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,27.347699671019434,-671.4611708979405,No
7590-VHVEG,Male,0,No,No,0,Yes,No,No,No,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),104.43315318402605,1939.756021740417,Yes
7590-VHVEG,Male,1,Yes,No,0,Yes,Yes,No,No internet service,Yes,No,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),25.548921623935307,1362.3987674799205,No
7590-VHVEG,Male,0,Yes,Yes,0,Yes,No,No,No,No internet service,Yes,No,No,No internet service,One year,No,Credit card (automatic),80.89713128056104,935.4652519634749,Yes
7590-VHVEG,Female,0,No,Yes,1,Yes,No,DSL,No,No,No,No,No internet service,No,Month-to-month,No,Mailed check,74.92117744027672,1649.3419663545633,Yes
7590-VHVEG,Female,0,No,No,5,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),105.34686858538485,5140.757194293707,Yes
7590-VHVEG,Female,0,No,No,0,Yes,Yes,DSL,Yes,No internet service,No,Yes,No internet service,Yes,Two year,No,Mailed check,79.88777964322725,-46.33877272775908,Yes
7590-VHVEG,Male,0,No,No,2,Yes,Yes,No,No,No internet service,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),87.79360457006857,1067.680418315072,Yes
7590-VHVEG,Female,1,No,No,3,Yes,No,Fiber optic,No,Yes,No internet service,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),41.365431570836975,4348.306523692241,No
7590-VHVEG,Female,0,No,No,5,Yes,Yes,DSL,No,No internet service,Yes,No internet service,No,No internet service,One year,No,Mailed check,53.007711816460144,880.6016505539244,No
7590-VHVEG,Male,0,Yes,No,2,Yes,No,Fiber optic,No internet service,No,No,No,No,No,Month-to-month,No,Electronic check,114.60212099839222,2684.242074641981,Yes
7590-VHVEG,Female,1,Yes,No,0,No,Yes,No,No,No,No,No,No internet service,No,Two year,No,Credit card (automatic),51.25518186606355,2426.890352654173,No
7590-VHVEG,Male,0,No,Yes,10,Yes,No phone service,DSL,No,No internet service,No,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),98.86946551663141,6688.086972557422,Yes
7590-VHVEG,Male,0,No,Yes,0,Yes,No,Fiber optic,No,Yes,No internet service,Yes,Yes,Yes,One year,Yes,Electronic check,55.39120659918876,5767.422490575617,No
7590-VHVEG,Female,1,No,No,4,Yes,Yes,DSL,No internet service,No internet service,No internet service,Yes,Yes,Yes,One year,No,Credit card (automatic),44.82705430980632,3790.302225851993,No
7590-VHVEG,Female,0,Yes,No,0,Yes,Yes,No,No,No,No internet service,No,No internet service,No,One year,Yes,Bank transfer (automatic),27.148218460811336,2519.9371230796655,No
7590-VHVEG,Female,0,No,Yes,0,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),63.65994231521679,1898.9154738189955,No
7590-VHVEG,Male,0,No,No,6,Yes,No,Fiber optic,No,Yes,No,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),67.26420288496892,-943.7264944346139,No
7590-VHVEG,Male,0,No,No,4,Yes,Yes,No,No,No,No,No,No internet service,Yes,Two year,No,Electronic check,56.62010802580113,4427.799005784464,No
7590-VHVEG,Male,1,Yes,No,1,Yes,No,No,No,No,Yes,No,No,No,One year,No,Electronic check,56.65342826096834,2884.422769245905,Yes
7590-VHVEG,Female,0,No,Yes,3,No,No phone service,Fiber optic,No internet service,No internet service,No internet service,No,No internet service,No,Two year,Yes,Mailed check,99.96238468569007,5612.130351750935,Yes
7590-VHVEG,Female,0,No,No,1,Yes,Yes,Fiber optic,No internet service,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,8.019212588142786,6395.65169886151,No
7590-VHVEG,Female,1,No,Yes,0,Yes,Yes,No,No,No,No internet service,Yes,No internet service,Yes,One year,No,Mailed check,56.212553116834655,3374.7773338673874,Yes
7590-VHVEG,Female,1,No,Yes,3,Yes,No,DSL,No internet service,Yes,Yes,No,No,Yes,One year,No,Electronic check,68.93594132454649,1307.4961458736466,Yes
7590-VHVEG,Male,1,No,Yes,4,Yes,No,No,No internet service,No,No,No,No internet service,Yes,One year,Yes,Credit card (automatic),101.35293991660902,3747.3518012672484,Yes
7590-VHVEG,Male,0,Yes,No,6,Yes,Yes,No,No internet service,No,No,No,Yes,No,One year,Yes,Electronic check,69.74179270411688,4665.504707607764,Yes
7590-VHVEG,Male,0,Yes,No,2,Yes,No,No,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),25.931828352698417,2752.9730160751105,Yes
7590-VHVEG,Male,0,No,No,3,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),76.83915444261949,-216.84238716520167,Yes
7590-VHVEG,Female,0,Yes,No,1,Yes,No,Fiber optic,No,No internet service,Yes,No,No,No,Month-to-month,No,Electronic check,33.076322163490445,2084.273374277882,Yes
7590-VHVEG,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No internet service,No,Yes,No internet service,One year,Yes,Electronic check,99.30392118299679,2996.0031149339466,Yes
7590-VHVEG,Female,0,Yes,Yes,1,No,No,No,No,Yes,No internet service,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),76.78698074626074,433.53323357569116,Yes
7590-VHVEG,Male,0,Yes,Yes,7,Yes,No,Fiber optic,No,No,No,No internet service,Yes,No,Month-to-month,No,Mailed check,67.81893218042889,3629.309662243341,Yes
7590-VHVEG,Male,1,No,No,0,Yes,No,Fiber optic,No,No,Yes,No internet service,No,Yes,Month-to-month,No,Electronic check,86.81549045986941,-1103.0142835500824,Yes
7590-VHVEG,Female,0,Yes,No,0,Yes,No,DSL,No,No internet service,No,No,No,Yes,One year,Yes,Electronic check,37.55709417643759,3074.7837588057355,Yes
7590-VHVEG,Female,0,No,No,2,Yes,Yes,No,No,No internet service,No,No,No,No,Month-to-month,No,Credit card (automatic),12.181755748985097,1181.8307399440773,Yes
7590-VHVEG,Male,0,No,No,0,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,Yes,Electronic check,91.95366499783088,703.0616067290498,Yes
7590-VHVEG,Female,0,Yes,No,6,Yes,Yes,No,No internet service,No internet service,No,No,No internet service,Yes,Month-to-month,No,Mailed check,76.3493575855739,3707.4111675866498,Yes
7590-VHVEG,Male,0,No,No,0,Yes,No,No,No,No,No,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),118.17162742305726,2887.920894399329,Yes
7590-VHVEG,Male,0,Yes,No,4,No,No,DSL,No,No,No internet service,No,No,Yes,Month-to-month,No,Credit card (automatic),61.732539014024944,-2529.631411040189,Yes
7590-VHVEG,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,35.26499295465604,76.14167189319369,Yes
7590-VHVEG,Female,0,Yes,No,0,Yes,Yes,Fiber optic,No,No,No internet service,No,No,No,Month-to-month,No,Mailed check,26.827417978924245,5011.7298827971645,No
7590-VHVEG,Female,0,Yes,No,5,Yes,Yes,Fiber optic,No,No internet service,No,No,Yes,No internet service,Two year,Yes,Bank transfer (automatic),52.32212302687682,-2415.47366247791,No
7590-VHVEG,Male,0,No,No,3,Yes,No,Fiber optic,No,No,No,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,77.53200076205009,4022.692566291933,Yes
7590-VHVEG,Female,0,No,No,0,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),89.8343949761618,-1970.450556825369,Yes
7590-VHVEG,Male,0,Yes,No,0,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,88.1138234422836,-887.711485659147,Yes
7590-VHVEG,Male,0,No,No,1,Yes,No phone service,No,No,No internet service,No,No,No,No,One year,Yes,Mailed check,91.67178647966833,1826.242269030964,Yes
7590-VHVEG,Male,0,No,No,1,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),71.69244126657405,3168.4362920450317,Yes
7590-VHVEG,Male,0,No,No,2,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),54.401532598569574,6400.038679073631,Yes
7590-VHVEG,Female,0,Yes,No,2,Yes,No phone service,DSL,No,No,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,62.17641045254138,1100.3772858594705,Yes
7590-VHVEG,Male,1,No,No,1,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,No internet service,No internet service,One year,Yes,Electronic check,94.90150603542776,2381.13861115235,Yes
7590-VHVEG,Male,0,No,No,1,Yes,No,No,No,No,No,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,55.81701554252005,2988.375333724516,No
7590-VHVEG,Female,1,No,Yes,2,Yes,No,Fiber optic,No,No,No internet service,Yes,Yes,No internet service,Month-to-month,No,Electronic check,94.39981548289529,1013.2332422489956,Yes
7590-VHVEG,Male,0,No,No,0,Yes,No phone service,No,No internet service,No,Yes,No,No,No internet service,Two year,Yes,Bank transfer (automatic),86.30812017710896,2878.4519773825086,Yes
7590-VHVEG,Male,0,Yes,No,3,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),93.58168713909615,1501.2310867860606,Yes
7590-VHVEG,Female,0,Yes,No,2,Yes,No,No,No,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Mailed check,66.54013984891549,4115.593558029702,Yes
7590-VHVEG,Female,0,Yes,No,0,Yes,Yes,No,No,No internet service,No,No,Yes,No,One year,Yes,Electronic check,89.96015955794745,4137.5320887902335,Yes
7590-VHVEG,Female,0,Yes,No,0,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,50.93162798679579,2564.5736436538273,Yes
7590-VHVEG,Male,0,Yes,No,0,No,No,Fiber optic,No,No internet service,No,No,No,No,Month-to-month,No,Electronic check,43.85278574788609,1339.9205154157241,Yes
7590-VHVEG,Female,0,No,Yes,2,Yes,No,DSL,No,No internet service,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),8.166574058290799,563.1570889366747,No
7590-VHVEG,Female,0,Yes,No,2,Yes,No,No,No,No,No internet service,No,Yes,No internet service,One year,No,Bank transfer (automatic),13.356185249322536,4735.77625462206,No
7590-VHVEG,Male,1,Yes,No,2,Yes,No,No,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),62.79681783112392,4007.1582452661087,Yes
7590-VHVEG,Male,1,Yes,Yes,12,Yes,No,Fiber optic,No internet service,Yes,No internet service,No internet service,No internet service,No,One year,Yes,Bank transfer (automatic),65.70273760291943,2936.5249730977075,No
7590-VHVEG,Male,0,Yes,No,2,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Credit card (automatic),131.10982116353313,2683.666378205621,Yes
7590-VHVEG,Male,0,Yes,No,3,No,No phone service,No,No,No,No internet service,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),50.98080625177831,4255.336959400407,Yes
7590-VHVEG,Male,1,No,No,0,Yes,No,DSL,No,Yes,No internet service,No,No,Yes,Two year,Yes,Credit card (automatic),98.45444673977791,778.4458831974353,No
7590-VHVEG,Female,0,Yes,Yes,1,No,No,Fiber optic,Yes,No,No,No,No,No internet service,One year,Yes,Electronic check,85.38007821842957,7578.640805693805,No
7590-VHVEG,Female,0,No,Yes,0,Yes,No,DSL,No,No internet service,No internet service,No,No,No,Month-to-month,Yes,Electronic check,92.82471288219493,5458.425342832577,Yes
7590-VHVEG,Female,1,Yes,No,2,Yes,No,No,No,No,Yes,No,No,No,One year,No,Credit card (automatic),85.46815257120012,3062.9494423029832,Yes
7590-VHVEG,Male,0,No,Yes,1,Yes,No,No,Yes,Yes,Yes,Yes,No,No internet service,One year,Yes,Mailed check,31.319381514481492,3584.032764228883,No
7590-VHVEG,Male,0,Yes,No,3,No,No,DSL,No,No internet service,Yes,No internet service,Yes,No,One year,No,Electronic check,58.58766283610068,2659.2430556128356,No
7590-VHVEG,Male,0,No,No,3,Yes,No,DSL,No,Yes,No internet service,No,No internet service,No internet service,Two year,Yes,Electronic check,88.07439084247945,305.04645391802774,Yes
7590-VHVEG,Female,0,No,No,0,Yes,No,DSL,No,No,No,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),62.96431072056777,2341.916650265349,Yes
7590-VHVEG,Female,1,No,Yes,3,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No,No,No,Two year,No,Bank transfer (automatic),56.568851040496966,3018.947414346152,Yes
7590-VHVEG,Male,0,No,No,0,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Electronic check,57.30078833603621,2203.4139608579135,Yes
7590-VHVEG,Female,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),95.03736897699525,482.7915720066371,Yes
7590-VHVEG,Male,1,No,No,3,Yes,No,No,Yes,Yes,No internet service,Yes,No internet service,Yes,One year,Yes,Mailed check,31.59568089370581,2606.8866676637836,No
7590-VHVEG,Female,0,No,Yes,3,Yes,Yes,DSL,No,No,No,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),25.94220697066409,-1448.2185383604742,No
7590-VHVEG,Female,0,No,Yes,1,Yes,No,Fiber optic,No,No,No internet service,No,No internet service,No,One year,Yes,Credit card (automatic),84.08920966341425,2261.9712831351144,Yes
7590-VHVEG,Female,0,No,No,0,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),63.77122889941104,5695.681793275979,Yes
7590-VHVEG,Male,0,No,No,1,Yes,No,DSL,No,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),66.42022184992031,3048.502469823742,Yes
7590-VHVEG,Female,0,Yes,No,0,Yes,No,Fiber optic,No,No internet service,No internet service,No,Yes,No,One year,Yes,Mailed check,124.09514596942122,1253.4965200873992,Yes
7590-VHVEG,Female,0,No,Yes,11,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),79.34398501119034,3108.6028511811037,No
7590-VHVEG,Male,0,Yes,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),61.10054192120821,401.04032058279654,Yes
7590-VHVEG,Female,0,No,No,7,Yes,No,DSL,No,No internet service,No,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,73.01595198635574,632.202774973958,Yes
7590-VHVEG,Male,0,Yes,Yes,7,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,65.44347415349034,-1190.4987144026427,Yes
7590-VHVEG,Male,1,Yes,No,1,Yes,No,Fiber optic,No internet service,No,No,Yes,No,No internet service,Month-to-month,Yes,Electronic check,79.48874983436144,873.5412242312341,Yes
7590-VHVEG,Male,0,No,No,0,Yes,Yes,DSL,No,No internet service,No internet service,No,No,No internet service,One year,Yes,Credit card (automatic),67.3672173594734,2548.041371373027,Yes
7590-VHVEG,Male,1,No,No,4,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),34.23192736000935,1908.0487339509298,Yes
7590-VHVEG,Male,0,Yes,No,0,Yes,Yes,Fiber optic,No,No,No internet service,Yes,No,No internet service,Month-to-month,Yes,Mailed check,52.56843440297219,3479.6275273485035,Yes
7590-VHVEG,Female,0,Yes,No,2,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),93.07150497016954,978.0454064295889,Yes
7590-VHVEG,Male,0,Yes,No,0,Yes,Yes,Fiber optic,No,No internet service,No,No,Yes,No,One year,Yes,Bank transfer (automatic),75.96968523328654,2077.3242878993406,Yes
7590-VHVEG,Male,0,No,No,1,Yes,No,Fiber optic,No,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,101.08733769186411,1350.1952905890903,Yes
7590-VHVEG,Male,0,Yes,No,0,Yes,No,DSL,No,No,No,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),7.832546145143169,766.9825340434215,No
7590-VHVEG,Male,0,No,No,0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),84.64312248324383,654.314896682778,Yes
7590-VHVEG,Female,0,No,No,3,Yes,No,Fiber optic,Yes,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),39.20811814862193,172.3431881767806,No
7590-VHVEG,Male,0,No,Yes,14,Yes,No,DSL,Yes,No,Yes,No internet service,Yes,Yes,One year,No,Mailed check,101.45936726968955,4567.466765641571,No
7590-VHVEG,Female,0,Yes,No,0,Yes,Yes,DSL,Yes,No,No,No,No,No internet service,Month-to-month,Yes,Electronic check,40.21091456743618,478.63813775560584,Yes
7590-VHVEG,Male,0,Yes,No,1,No,No,Fiber optic,No internet service,No,No,No,Yes,No internet service,Month-to-month,No,Mailed check,61.88635092181879,2043.9361834544568,Yes
7590-VHVEG,Female,0,No,Yes,1,Yes,No,Fiber optic,No,Yes,No internet service,No,Yes,No,Two year,Yes,Electronic check,78.93633007532559,964.2127166973569,No
7590-VHVEG,Male,0,No,No,0,Yes,No,No,No,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,99.62852598859146,2887.268566701223,Yes
7590-VHVEG,Male,1,Yes,Yes,2,Yes,No phone service,No,No,Yes,No,No internet service,Yes,No internet service,One year,Yes,Bank transfer (automatic),86.62096324975012,1543.437204214234,Yes
7590-VHVEG,Female,1,No,Yes,3,Yes,Yes,No,No,No,No internet service,No,No,No,Month-to-month,No,Credit card (automatic),40.574117163321446,8385.112003632808,Yes
7590-VHVEG,Male,1,Yes,Yes,0,No,No,DSL,No,Yes,No internet service,No,No,Yes,Two year,Yes,Electronic check,38.37946161035782,920.4315701062126,Yes
7590-VHVEG,Female,0,Yes,No,4,Yes,No,Fiber optic,No,No,Yes,No,Yes,No internet service,One year,No,Bank transfer (automatic),49.77419642108842,1764.8540637001156,Yes
7590-VHVEG,Male,0,Yes,No,3,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,78.66663131883664,583.0419113026103,Yes
7590-VHVEG,Female,0,No,No,0,No,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),66.12144321781238,5679.798623232634,Yes
7590-VHVEG,Male,0,Yes,No,3,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),120.46475975911773,-1408.410432133579,Yes
7590-VHVEG,Male,1,Yes,No,1,Yes,No,No,No,No,No,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),63.217147780609814,2554.9249182282033,No
7590-VHVEG,Female,0,Yes,No,3,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),42.18436383935196,3349.7169014285582,Yes
7590-VHVEG,Male,0,No,Yes,2,Yes,Yes,No,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,44.07462975072333,2858.133345485348,No
7590-VHVEG,Male,0,No,No,0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,65.57388988454741,4627.660752590335,Yes
7590-VHVEG,Male,1,Yes,No,4,Yes,No,Fiber optic,No,No internet service,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),89.7456581812015,4210.181195991818,Yes
7590-VHVEG,Male,0,Yes,Yes,2,Yes,Yes,DSL,No,No,No,No internet service,No,Yes,One year,No,Bank transfer (automatic),43.96103652016611,2185.865168997854,No
7590-VHVEG,Male,0,Yes,Yes,3,Yes,No,Fiber optic,No internet service,No,No,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),61.32686031050231,2425.921275943375,Yes
7590-VHVEG,Male,0,No,No,0,Yes,No,DSL,Yes,No,No,No,No,No internet service,Month-to-month,No,Electronic check,56.65946319721232,1868.5927032896839,Yes
7590-VHVEG,Female,0,Yes,No,3,Yes,Yes,DSL,No,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),74.0502118108908,1112.8368242755419,No
7590-VHVEG,Female,1,No,Yes,1,Yes,No phone service,DSL,No,No internet service,No,No,Yes,No,One year,Yes,Mailed check,9.633582085601489,3761.906688419932,No
7590-VHVEG,Female,0,Yes,Yes,4,Yes,No,No,No,No internet service,No,No,Yes,No internet service,One year,Yes,Mailed check,64.67731819836337,1158.1659868564052,No
7590-VHVEG,Male,0,Yes,Yes,2,Yes,No,No,No,Yes,Yes,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,76.22130915621014,3333.745339120981,Yes
7590-VHVEG,Female,1,Yes,No,1,Yes,Yes,No,Yes,No,No internet service,No,No,No,One year,Yes,Electronic check,94.8187213323702,1915.2005003186146,Yes
7590-VHVEG,Male,0,No,No,0,Yes,Yes,No,No,Yes,No,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),25.286047332963314,-600.8696135264731,No
7590-VHVEG,Male,0,No,Yes,5,Yes,No,Fiber optic,No,No,Yes,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),66.48489027620944,2560.4955865631796,Yes
7590-VHVEG,Male,0,No,Yes,2,Yes,No,No,No,Yes,Yes,No,No,No internet service,Two year,Yes,Bank transfer (automatic),107.75839720363363,2167.301128097577,Yes
7590-VHVEG,Male,0,Yes,No,13,Yes,Yes,DSL,Yes,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),89.94265215145441,786.5092971405518,Yes
7590-VHVEG,Female,0,Yes,Yes,1,Yes,No,Fiber optic,No internet service,No,No,No,No,No,Two year,Yes,Electronic check,69.05508009415782,1740.2337931444285,Yes
7590-VHVEG,Male,0,No,No,3,Yes,No,Fiber optic,No,No internet service,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),80.734254799261,682.8746847958125,No
7590-VHVEG,Female,1,No,Yes,2,Yes,No,DSL,No,Yes,No,No internet service,No,No,Two year,Yes,Bank transfer (automatic),58.47245038743662,1030.614619581135,No
7590-VHVEG,Male,0,No,Yes,3,Yes,No,No,No,No internet service,No,No,Yes,No internet service,Two year,Yes,Electronic check,92.36456869517517,-584.4736075016103,Yes
7590-VHVEG,Female,1,Yes,No,4,Yes,Yes,DSL,No,Yes,No,No,No,No internet service,Month-to-month,No,Electronic check,86.05117069483445,895.7566285099949,Yes
7590-VHVEG,Female,0,Yes,No,0,Yes,No phone service,No,No,No,No,No,No internet service,No,Month-to-month,Yes,Electronic check,66.76274026151405,3387.640662691614,Yes
7590-VHVEG,Female,0,Yes,No,2,Yes,No,No,No,No internet service,Yes,No,No,No internet service,Two year,Yes,Electronic check,71.3036421743072,2836.549804178372,Yes
7590-VHVEG,Female,1,No,No,2,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No,Yes,Two year,Yes,Mailed check,68.689281372073,4762.108081475407,No
7590-VHVEG,Female,0,No,No,1,Yes,No,DSL,Yes,Yes,Yes,Yes,No internet service,No,Month-to-month,Yes,Electronic check,56.68000813810708,3607.049921247544,Yes
7590-VHVEG,Female,0,No,No,1,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),54.874422831946006,1638.4240919381318,Yes
7590-VHVEG,Male,0,Yes,No,2,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),85.53732359682132,2909.3113187071044,Yes
7590-VHVEG,Female,0,No,No,1,Yes,No,DSL,Yes,No internet service,No internet service,No,No,No,One year,Yes,Mailed check,52.12637109345215,3203.321006230259,No
7590-VHVEG,Male,0,Yes,Yes,1,Yes,No phone service,No,Yes,No,No,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),59.80445280899576,6536.290182150413,Yes
7590-VHVEG,Female,0,Yes,Yes,4,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),63.864387072408086,2938.269268784011,No
7590-VHVEG,Male,0,No,Yes,0,Yes,No,DSL,No,No,No,No internet service,Yes,Yes,Two year,Yes,Electronic check,49.77183482347444,4265.164971403316,No
7590-VHVEG,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),57.061478990220614,4013.582142884889,No
7590-VHVEG,Female,1,No,No,3,Yes,No,No,No internet service,No,Yes,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),45.51045767900376,6017.904162194451,No
7590-VHVEG,Male,1,No,Yes,0,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),92.49791428232064,3169.2503198192235,Yes
7590-VHVEG,Female,0,Yes,No,2,Yes,Yes,No,Yes,No,No,No,Yes,No,One year,No,Bank transfer (automatic),36.545868645686,-1050.2427097783466,No
7590-VHVEG,Female,1,No,Yes,1,Yes,Yes,DSL,No,No,No internet service,No,No,Yes,Two year,Yes,Electronic check,101.01879601829944,2352.6307553107645,Yes
7590-VHVEG,Female,0,No,No,5,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,107.49202079358113,2492.5053889403935,Yes
7590-VHVEG,Male,0,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),110.9477426847458,2397.920099544013,Yes
7590-VHVEG,Female,0,No,No,0,Yes,No,Fiber optic,No,Yes,No internet service,No,No,No internet service,Month-to-month,Yes,Electronic check,30.87529195551261,4537.437326432051,Yes
7590-VHVEG,Male,0,No,Yes,2,Yes,Yes,DSL,No internet service,No,No,No,Yes,Yes,One year,No,Mailed check,76.56501812975978,-1058.8892876052364,No
7590-VHVEG,Female,0,Yes,No,0,Yes,No,No,Yes,No,Yes,Yes,No internet service,No internet service,Month-to-month,No,Credit card (automatic),38.32848201251156,1256.3019956230612,Yes
7590-VHVEG,Female,0,Yes,No,4,Yes,Yes,No,No,No,No,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),48.864758755064074,6766.8691862323485,Yes
7590-VHVEG,Male,0,Yes,No,3,Yes,No,DSL,No internet service,No internet service,No internet service,No,No internet service,No,Month-to-month,Yes,Mailed check,66.045262451364,1772.146575654646,Yes
7590-VHVEG,Female,0,No,Yes,4,Yes,No,DSL,No,No internet service,No,Yes,No,No,Month-to-month,Yes,Electronic check,61.48252706053807,4119.324035337532,No
7590-VHVEG,Female,1,No,Yes,1,Yes,Yes,No,Yes,Yes,No internet service,No,No,No,Month-to-month,No,Credit card (automatic),71.52978867005449,-826.4786743956706,Yes
7590-VHVEG,Male,0,No,No,5,Yes,Yes,No,No internet service,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,108.18411980572878,1012.7568848196672,Yes
7590-VHVEG,Female,0,Yes,No,2,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No internet service,Yes,Two year,Yes,Electronic check,82.53680928014833,5346.799567029562,Yes
7590-VHVEG,Male,0,No,No,0,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,No internet service,No,Month-to-month,No,Credit card (automatic),26.18725612233218,3404.507057511025,No
